candidate_id,case,route,visit_order,box_set,drone_type,hard_deadline_ok,transport_energy_ok,payload_ok,reserve_ok,communication_geometry_pass,worst_joint_margin,relay_status,relay_chain_ok,component_ok,relay_resource_status,route_feasible,failure_stage,relay_energy_kwh,transport_energy_kwh,total_energy_kwh,makespan_s,relay_blocks
DOUBLE_0307,DOUBLE,O01->S008->S007->O01,S008->S007,"[""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,4.502589582225725,,2720.951726627877,7
DOUBLE_0308,DOUBLE,O01->S008->S007->O01,S008->S007,"[""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,9.522246882709528,,2913.3720615074344,7
DOUBLE_0309,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-MED-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,2.822571709174676,,1929.236204160101,7
DOUBLE_0310,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-MED-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.929641498309771,,2006.262638486273,7
DOUBLE_0311,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,3.1619535745525265,,1989.236204160101,7
DOUBLE_0312,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.1178799627338805,,2072.262638486273,7
DOUBLE_0313,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.986708665510214,,2049.236204160101,7
DOUBLE_0314,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.444379386243742,,2138.262638486273,7
DOUBLE_0315,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,4.003884074942095,,2169.2362041601014,7
DOUBLE_0316,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.939664494142818,,2270.262638486273,7
DOUBLE_0317,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.2296868812135595,,2049.236204160101,7
DOUBLE_0318,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.148781150395686,,2138.262638486273,7
DOUBLE_0319,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.602868308158864,,2109.236204160101,7
DOUBLE_0320,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.339247747105584,,2204.262638486273,7
DOUBLE_0321,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,4.0057635178011095,,2229.2362041601014,7
DOUBLE_0322,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.011716516760348,,2336.262638486273,7
DOUBLE_0323,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,4.014534251143174,,2289.2362041601014,7
DOUBLE_0324,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.455291458811087,,2402.262638486273,7
DOUBLE_0325,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.34191418396992,,2109.236204160101,7
DOUBLE_0326,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.159357474177647,,2204.262638486273,7
DOUBLE_0327,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.607880155782901,,2169.2362041601014,7
DOUBLE_0328,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.489079462894714,,2270.262638486273,7
DOUBLE_0329,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,4.0195460987672105,,2349.2362041601014,7
DOUBLE_0330,DOUBLE,O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.825361211960052,,2468.262638486273,7
DOUBLE_0331,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-MED-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,2.816400664091526,,1929.1852238409087,7
DOUBLE_0332,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-MED-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.925330975396018,,2006.211658167081,7
DOUBLE_0333,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,3.0726532258969868,,1989.1852238409087,7
DOUBLE_0334,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.067473084651053,,2072.2116581670807,7
DOUBLE_0335,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.695353532541315,,2049.185223840909,7
DOUBLE_0336,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.313999642792215,,2138.211658167081,7
DOUBLE_0337,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.70834622146674,,2169.185223840909,7
DOUBLE_0338,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.687956248875604,,2270.211658167081,7
DOUBLE_0339,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,3.179941047651047,,2049.185223840909,7
DOUBLE_0340,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.118780209143075,,2138.211658167081,7
DOUBLE_0341,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.866081601059904,,2109.185223840909,7
DOUBLE_0342,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.475396443640345,,2204.211658167081,7
DOUBLE_0343,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.722315637776365,,2229.185223840909,7
DOUBLE_0344,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.797576281359178,,2336.211658167081,7
DOUBLE_0345,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.8920669789107545,,2289.185223840909,7
DOUBLE_0346,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.5128604182121235,,2402.211658167081,7
DOUBLE_0347,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.9112472016249695,,2109.185223840909,7
DOUBLE_0348,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.4233117647323335,,2204.211658167081,7
DOUBLE_0349,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,4.063465562151844,,2169.185223840909,7
DOUBLE_0350,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.765943505444239,,2270.211658167081,7
DOUBLE_0351,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,4.089450940002695,,2349.185223840909,7
DOUBLE_0352,DOUBLE,O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,8.115496418736749,,2468.211658167081,7
DOUBLE_0397,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-MED-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,2.460924143621523,,1790.0106838293182,4
DOUBLE_0398,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-MED-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.146144779365423,,1874.425282421441,4
DOUBLE_0399,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,2.725383568871471,,1850.0106838293184,4
DOUBLE_0400,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.295707877301084,,1940.425282421441,4
DOUBLE_0401,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.358814451981368,,1910.0106838293184,4
DOUBLE_0402,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.550374316233853,,2006.425282421441,4
DOUBLE_0403,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.3783386819694656,,2030.0106838293184,4
DOUBLE_0404,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.933348409468279,,2138.425282421441,4
DOUBLE_0405,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S011-MED-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,2.759705095307755,,1910.0106838293184,4
DOUBLE_0406,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S011-MED-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.311898064689922,,2006.425282421441,4
DOUBLE_0407,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S011-MED-01"", ""S011-WAT-01""]",B,True,True,False,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,2.947977210991607,,1970.0106838293184,4
DOUBLE_0408,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S011-MED-01"", ""S011-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.410225191434531,,2072.425282421441,4
DOUBLE_0409,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S011-MED-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.380242341483575,,2090.010683829318,4
DOUBLE_0410,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S011-MED-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.969795909250232,,2204.425282421441,4
DOUBLE_0411,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S011-MED-01"", ""S011-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.389126085882752,,2150.010683829318,4
DOUBLE_0412,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S011-MED-01"", ""S011-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.1927206249961335,,2270.425282421441,4
DOUBLE_0413,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S011-FOD-01"", ""S011-MED-01"", ""S011-WAT-01""]",B,True,True,False,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,2.724734636748288,,1970.0106838293184,4
DOUBLE_0414,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S011-FOD-01"", ""S011-MED-01"", ""S011-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.267380900127497,,2072.425282421441,4
DOUBLE_0415,DOUBLE,O01->S011->S008->O01,S011->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S011-FOD-01"", ""S011-MED-01"", ""S011-WAT-01""]",B,True,True,False,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,2.953053636362565,,2030.0106838293184,4
