from_node,to_node,drone_type,communication_possible,worst_margin,relay_required,relay_required_duration,candidate_count,pipeline_called,evaluation_status,scenario,delta_backhaul_db,pipeline_sha256,evaluation_mode
S014,S001,C,True,2.7626087743184655,True,446.21674993466536,2,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S014,S002,C,True,1.322380853485683e-06,True,718.74731080026,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S014,S003,C,True,0.21643117326418326,True,1048.7360047849752,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S014,S004,C,True,2.7626087743184655,True,866.5608292710322,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S014,S005,C,True,2.7626087743184655,True,838.4313430756283,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S014,S006,C,True,2.7626087743184655,True,674.4593888568854,2,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S014,S007,C,True,2.7626087743184655,True,853.0088072273172,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S014,S008,C,True,2.18784292202227,True,990.2571725726232,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S014,S009,C,True,2.38354601331298,True,664.3097138004755,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S014,S010,C,True,2.7626087743184655,True,284.8331305973454,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S014,S011,C,True,2.7626087743184655,True,581.9404733024676,2,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S014,S012,C,True,0.0665317100486219,True,562.9031726496046,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S014,S013,C,True,2.7626087743184655,True,372.839597279984,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S014,S015,C,True,1.935778272530612,True,891.8171307770688,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S015,O01,C,True,1.935778272530612,True,440.1678856811567,2,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S015,S001,C,True,1.935778272530612,True,415.394688476288,2,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S015,S002,C,True,1.322380853485683e-06,True,756.9915431621845,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S015,S003,C,True,0.21643117326418326,True,254.344600267308,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S015,S004,C,False,-1.0973495851893633,True,694.8068567285292,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S015,S005,C,True,1.935778272530612,True,519.4334644425418,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S015,S006,C,True,1.935778272530612,True,384.2244728411109,2,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S015,S007,C,True,1.935778272530612,True,237.1352393174685,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S015,S008,C,True,1.935778272530612,True,576.7348229285568,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S015,S009,C,True,1.935778272530612,True,642.8191762672838,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S015,S010,C,True,1.935778272530612,True,803.3645651531159,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S015,S011,C,True,1.935778272530612,True,276.46687901544203,2,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S015,S012,C,True,0.0665317100486219,True,816.7570192437873,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S015,S013,C,True,1.935778272530612,True,711.9877052158164,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
S015,S014,C,True,1.935778272530612,True,903.9864316880085,3,True,COMPLETED,FEASIBILITY_RESTORED_1P1DB,1.1,5f5fc70d5ed19d36644cdad811b12bdac89d19f18393218c72fca28dae32afeb,POINTWISE_RESTORATION_DELTA_APPLIED
