route,visit_order,box_set,drone_type,payload_ok,volume_ok,reserve_ok,hard_deadline_ok,soft_lateness,relay_required_interval_count,best_access_margin,best_backhaul_margin,best_joint_margin,communication_pass,relay_energy_ok,route_feasible,mass_kg,volume_m3,energy_kwh,delivery_times
O01->S008->S007->O01,S008->S007,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,False,True,0.0,899,-6.585273014077657,4.121004583773043,-6.585273014077657,False,False,False,45.0,0.129,6.716511481272697,"{""S008"": 1499.7273787685153, ""S007"": 2395.608281717714}"
O01->S008->S007->O01,S008->S007,"[""S007-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,False,True,0.0,899,-6.585273014077657,4.121004583773043,-6.585273014077657,False,False,False,20.0,0.051000000000000004,3.251141982550861,"{""S008"": 1263.1791567226169, ""S007"": 2100.5134760129613}"
O01->S008->S007->O01,S008->S007,"[""S007-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,0.0,899,-6.585273014077657,4.121004583773043,-6.585273014077657,False,True,False,20.0,0.051000000000000004,6.1518236507734905,"{""S008"": 1331.7273787685153, ""S007"": 2263.608281717714}"
O01->S008->S007->O01,S008->S007,"[""S007-MED-01"", ""S007-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,False,False,False,True,0.0,899,-6.585273014077657,4.121004583773043,-6.585273014077657,False,False,False,34.0,0.078,3.980478773368326,"{""S008"": 1293.1791567226169, ""S007"": 2160.5134760129613}"
O01->S008->S007->O01,S008->S007,"[""S007-MED-01"", ""S007-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,False,True,0.0,899,-6.585273014077657,4.121004583773043,-6.585273014077657,False,False,False,34.0,0.078,6.538783063073705,"{""S008"": 1361.7273787685153, ""S007"": 2329.608281717714}"
O01->S008->S007->O01,S008->S007,"[""S007-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,899,-6.585273014077657,4.121004583773043,-6.585273014077657,False,False,False,48.0,0.14100000000000001,3.7935165726761793,"{""S008"": 1443.1791567226169, ""S007"": 2280.5134760129613}"
O01->S008->S007->O01,S008->S007,"[""S007-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,False,True,0.0,899,-6.585273014077657,4.121004583773043,-6.585273014077657,False,False,False,48.0,0.14100000000000001,6.830619722989594,"{""S008"": 1529.7273787685153, ""S007"": 2461.608281717714}"
O01->S008->S007->O01,S008->S007,"[""S007-MED-01"", ""S007-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,899,-6.585273014077657,4.121004583773043,-6.585273014077657,False,False,False,62.0,0.168,4.006464151219176,"{""S008"": 1473.1791567226169, ""S007"": 2340.5134760129613}"
O01->S008->S007->O01,S008->S007,"[""S007-MED-01"", ""S007-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,False,True,0.0,899,-6.585273014077657,4.121004583773043,-6.585273014077657,False,False,False,62.0,0.168,7.576247037645484,"{""S008"": 1559.7273787685153, ""S007"": 2527.608281717714}"
O01->S008->S007->O01,S008->S007,"[""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02"", ""S008-MED-01""]",B,False,False,False,True,0.0,899,-6.585273014077657,4.121004583773043,-6.585273014077657,False,False,False,48.0,0.14100000000000001,4.483481307116116,"{""S008"": 1323.1791567226169, ""S007"": 2280.5134760129613}"
O01->S008->S007->O01,S008->S007,"[""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02"", ""S008-MED-01""]",C,True,True,False,True,0.0,899,-6.585273014077657,4.121004583773043,-6.585273014077657,False,False,False,48.0,0.14100000000000001,7.425999123049792,"{""S008"": 1385.7273787685153, ""S007"": 2461.608281717714}"
O01->S008->S007->O01,S008->S007,"[""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02"", ""S008-MED-01"", ""S008-WAT-01""]",B,False,False,False,True,0.0,899,-6.585273014077657,4.121004583773043,-6.585273014077657,False,False,False,62.0,0.168,4.496473996041541,"{""S008"": 1383.1791567226169, ""S007"": 2340.5134760129613}"
O01->S008->S007->O01,S008->S007,"[""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,False,True,0.0,899,-6.585273014077657,4.121004583773043,-6.585273014077657,False,False,False,62.0,0.168,8.055132355515784,"{""S008"": 1451.7273787685153, ""S007"": 2527.608281717714}"
O01->S008->S007->O01,S008->S007,"[""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,899,-6.585273014077657,4.121004583773043,-6.585273014077657,False,False,False,90.0,0.258,4.522459373892391,"{""S008"": 1563.1791567226169, ""S007"": 2520.5134760129613}"
O01->S008->S007->O01,S008->S007,"[""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,False,False,False,True,0.0,899,-6.585273014077657,4.121004583773043,-6.585273014077657,False,False,False,90.0,0.258,9.543229382709528,"{""S008"": 1649.7273787685153, ""S007"": 2725.608281717714}"
O01->S009->S008->O01,S009->S008,"[""S008-MED-01""]",B,True,True,True,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,True,False,3.0,0.012,2.8376727508413424,"{""S009"": 941.9913806004556, ""S008"": 1566.5252522555863}"
O01->S009->S008->O01,S009->S008,"[""S008-MED-01""]",C,True,True,True,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,True,False,3.0,0.012,5.945855248309771,"{""S009"": 989.349532659375, ""S008"": 1674.2301312025265}"
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,True,False,17.0,0.039,3.1786441995525263,"{""S009"": 971.9913806004556, ""S008"": 1626.5252522555863}"
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,True,False,17.0,0.039,6.135683296067214,"{""S009"": 1019.349532659375, ""S008"": 1740.2301312025265}"
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,31.0,0.066,4.004988873843548,"{""S009"": 1001.9913806004556, ""S008"": 1686.5252522555863}"
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,31.0,0.066,6.463772302910408,"{""S009"": 1049.349532659375, ""S008"": 1806.2301312025265}"
O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,45.0,0.129,4.023753866608763,"{""S009"": 1061.9913806004556, ""S008"": 1806.5252522555863}"
O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,45.0,0.129,6.960646994142817,"{""S009"": 1109.349532659375, ""S008"": 1938.2301312025265}"
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01""]",B,True,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,20.0,0.051000000000000004,3.2463775062135594,"{""S009"": 1031.9913806004556, ""S008"": 1686.5252522555863}"
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01""]",C,True,True,True,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,True,False,20.0,0.051000000000000004,6.166584483729019,"{""S009"": 1085.349532659375, ""S008"": 1806.2301312025265}"
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,False,False,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,34.0,0.078,3.6195589331588636,"{""S009"": 1091.9913806004556, ""S008"": 1746.5252522555863}"
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,True,True,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,True,False,34.0,0.078,6.357051080438916,"{""S009"": 1151.349532659375, ""S008"": 1872.2301312025265}"
O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01""]",B,False,False,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,48.0,0.14100000000000001,4.025633309467777,"{""S009"": 1121.9913806004556, ""S008"": 1866.5252522555863}"
O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01""]",C,True,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,48.0,0.14100000000000001,7.032699016760347,"{""S009"": 1175.349532659375, ""S008"": 2004.2301312025265}"
O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01"", ""S009-WAT-01""]",B,False,False,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,62.0,0.168,4.034404042809841,"{""S009"": 1181.9913806004556, ""S008"": 1926.5252522555863}"
O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,62.0,0.168,7.476273958811085,"{""S009"": 1241.349532659375, ""S008"": 2070.2301312025265}"
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,False,False,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,28.0,0.079,3.357015225636587,"{""S009"": 1121.9913806004556, ""S008"": 1746.5252522555863}"
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,True,True,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,True,False,28.0,0.079,6.175571224177647,"{""S009"": 1187.349532659375, ""S008"": 1872.2301312025265}"
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,False,False,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,42.0,0.106,3.6245707807829004,"{""S009"": 1151.9913806004556, ""S008"": 1806.5252522555863}"
O01->S009->S008->O01,S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,42.0,0.106,6.506882796228047,"{""S009"": 1217.349532659375, ""S008"": 1938.2301312025265}"
O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,False,False,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,70.0,0.196,4.039415890433878,"{""S009"": 1241.9913806004556, ""S008"": 1986.5252522555863}"
O01->S009->S008->O01,S009->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,70.0,0.196,7.846343711960051,"{""S009"": 1307.349532659375, ""S008"": 2136.2301312025265}"
O01->S008->S009->O01,S008->S009,"[""S008-MED-01""]",B,True,True,True,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,True,False,3.0,0.012,2.831161080758193,"{""S008"": 1173.1791567226169, ""S009"": 1770.3968174677213}"
O01->S008->S009->O01,S008->S009,"[""S008-MED-01""]",C,True,True,True,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,True,False,3.0,0.012,5.941204100396018,"{""S008"": 1235.7273787685153, ""S009"": 1888.6550997349739}"
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,True,False,17.0,0.039,3.0874136425636536,"{""S008"": 1233.1791567226169, ""S009"": 1830.3968174677213}"
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,True,False,17.0,0.039,6.083346209651053,"{""S008"": 1301.7273787685153, ""S009"": 1954.6550997349739}"
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,31.0,0.066,3.7101139492079813,"{""S008"": 1293.1791567226169, ""S009"": 1890.3968174677213}"
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,True,False,31.0,0.066,6.3298727677922155,"{""S008"": 1367.7273787685153, ""S009"": 2020.6550997349739}"
O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,45.0,0.129,3.723106638133407,"{""S008"": 1413.1791567226169, ""S009"": 2010.3968174677213}"
O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,45.0,0.129,6.703829373875603,"{""S008"": 1499.7273787685153, ""S009"": 2152.655099734974}"
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01""]",B,True,True,True,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,True,False,20.0,0.051000000000000004,3.195042089317713,"{""S008"": 1263.1791567226169, ""S009"": 1890.3968174677213}"
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01""]",C,True,True,True,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,True,False,20.0,0.051000000000000004,6.134993959143076,"{""S008"": 1331.7273787685153, ""S009"": 2020.6550997349739}"
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,False,False,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,34.0,0.078,3.8827722260599042,"{""S008"": 1293.1791567226169, ""S009"": 1950.3968174677213}"
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,34.0,0.078,6.493199776973679,"{""S008"": 1361.7273787685153, ""S009"": 2086.655099734974}"
O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01""]",B,False,False,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,48.0,0.14100000000000001,3.7374166794430312,"{""S008"": 1443.1791567226169, ""S009"": 2070.396817467721}"
O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01""]",C,True,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,48.0,0.14100000000000001,6.813790031359179,"{""S008"": 1529.7273787685153, ""S009"": 2218.655099734974}"
O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01"", ""S009-WAT-01""]",B,False,False,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,62.0,0.168,3.9087576039107548,"{""S008"": 1473.1791567226169, ""S009"": 2130.396817467721}"
O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,62.0,0.168,7.5306637515454575,"{""S008"": 1559.7273787685153, ""S009"": 2284.655099734974}"
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,False,False,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,28.0,0.079,3.9288461599583036,"{""S008"": 1263.1791567226169, ""S009"": 1950.3968174677213}"
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,28.0,0.079,6.442023431399001,"{""S008"": 1325.7273787685153, ""S009"": 2086.655099734974}"
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,False,False,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,42.0,0.106,4.081064520485177,"{""S008"": 1323.1791567226169, ""S009"": 2010.3968174677213}"
O01->S008->S009->O01,S008->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,42.0,0.106,6.784655172110908,"{""S008"": 1391.7273787685153, ""S009"": 2152.655099734974}"
O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",B,False,False,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,70.0,0.196,4.107049898336028,"{""S008"": 1503.1791567226169, ""S009"": 2190.396817467721}"
O01->S008->S009->O01,S008->S009,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]",C,True,True,False,True,0.0,966,-6.533999680739285,4.100623968795915,-6.533999680739285,False,False,False,70.0,0.196,8.134208085403415,"{""S008"": 1589.7273787685153, ""S009"": 2350.655099734974}"
O01->S010->S008->O01,S010->S008,"[""S008-MED-01""]",B,True,True,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,3.0,0.012,3.347900531373609,"{""S010"": 934.8348215935089, ""S008"": 1863.6760252465338}"
O01->S010->S008->O01,S010->S008,"[""S008-MED-01""]",C,True,True,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,3.0,0.012,7.006516024660746,"{""S010"": 993.7675775342641, ""S008"": 1988.2604981062343}"
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,17.0,0.039,3.794523129974713,"{""S010"": 964.8348215935089, ""S008"": 1923.6760252465338}"
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,17.0,0.039,7.254952736481918,"{""S010"": 1023.7675775342641, ""S008"": 2054.260498106234}"
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,True,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,31.0,0.066,4.877588487728871,"{""S010"": 994.8348215935089, ""S008"": 1983.6760252465338}"
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,31.0,0.066,7.684683309699263,"{""S010"": 1053.767577534264, ""S008"": 2120.260498106234}"
O01->S010->S008->O01,S010->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,45.0,0.129,4.901719784725517,"{""S010"": 1054.8348215935089, ""S008"": 2103.6760252465338}"
O01->S010->S008->O01,S010->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,45.0,0.129,8.335733109064442,"{""S010"": 1113.767577534264, ""S008"": 2252.260498106234}"
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-MED-01""]",B,True,True,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,20.0,0.051000000000000004,3.8530079114459475,"{""S010"": 1024.8348215935089, ""S008"": 1983.6760252465338}"
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-MED-01""]",C,True,True,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,20.0,0.051000000000000004,7.2826824511272275,"{""S010"": 1089.767577534264, ""S008"": 2120.260498106234}"
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-MED-01"", ""S010-WAT-01""]",B,False,False,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,34.0,0.078,4.173609648439979,"{""S010"": 1084.8348215935089, ""S008"": 2043.6760252465338}"
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-MED-01"", ""S010-WAT-01""]",C,True,True,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,34.0,0.078,7.450716077280415,"{""S010"": 1155.767577534264, ""S008"": 2186.260498106234}"
O01->S010->S008->O01,S010->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-MED-01""]",B,False,False,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,48.0,0.14100000000000001,4.905216147473981,"{""S010"": 1114.8348215935089, ""S008"": 2163.6760252465338}"
O01->S010->S008->O01,S010->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-MED-01""]",C,True,True,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,48.0,0.14100000000000001,8.397824047375229,"{""S010"": 1179.767577534264, ""S008"": 2318.260498106234}"
O01->S010->S008->O01,S010->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-MED-01"", ""S010-WAT-01""]",B,False,False,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,62.0,0.168,4.9215325069668125,"{""S010"": 1174.8348215935089, ""S008"": 2223.6760252465338}"
O01->S010->S008->O01,S010->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02"", ""S010-MED-01"", ""S010-WAT-01""]",C,True,True,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,62.0,0.168,8.777204842430644,"{""S010"": 1245.767577534264, ""S008"": 2384.260498106234}"
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01""]",B,False,False,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,28.0,0.079,3.797613448216048,"{""S010"": 1114.8348215935089, ""S008"": 2043.6760252465338}"
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01""]",C,True,True,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,28.0,0.079,7.214388869004056,"{""S010"": 1191.767577534264, ""S008"": 2186.260498106234}"
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01""]",B,False,False,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,42.0,0.106,4.182933282435883,"{""S010"": 1144.8348215935089, ""S008"": 2103.6760252465338}"
O01->S010->S008->O01,S010->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-FOD-01"", ""S010-MED-01"", ""S010-WAT-01""]",C,True,True,False,True,0.0,1298,-8.077069744348478,5.618637089914046,-8.077069744348478,False,False,False,42.0,0.106,7.580965274186028,"{""S010"": 1221.767577534264, ""S008"": 2252.260498106234}"
