candidate_id,route,visit_order,box_ids,drone_type,transport_feasible,hard_deadline_ok,communication_edge_feasible,soft_lateness,transport_energy,route_feasible_level,skeleton_id
Q3V2-025815,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-04"", ""S001-HYG-01""]",C,True,True,True,0,5.80978376239901,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025816,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-04"", ""S001-HYG-02""]",C,True,True,True,0,5.80978376239901,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025817,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-05"", ""S001-WAT-06""]",C,True,True,True,0,6.058249234020139,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025818,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-05"", ""S001-WAT-07""]",C,True,True,True,0,6.058249234020139,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025819,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-05"", ""S001-WAT-08""]",C,True,True,True,0,6.058249234020139,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025820,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-05"", ""S001-FOD-01""]",C,True,True,True,0,5.866236851343053,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025821,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-05"", ""S001-FOD-02""]",C,True,True,True,0,5.866236851343053,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025822,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-05"", ""S001-FOD-03""]",C,True,True,True,0,5.866236851343053,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025823,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-05"", ""S001-HYG-01""]",C,True,True,True,0,5.80978376239901,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025824,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-05"", ""S001-HYG-02""]",C,True,True,True,0,5.80978376239901,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025825,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-06"", ""S001-WAT-07""]",C,True,True,True,0,6.058249234020139,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025826,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-06"", ""S001-WAT-08""]",C,True,True,True,0,6.058249234020139,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025827,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-06"", ""S001-FOD-01""]",C,True,True,True,0,5.866236851343053,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025828,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-06"", ""S001-FOD-02""]",C,True,True,True,0,5.866236851343053,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025829,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-06"", ""S001-FOD-03""]",C,True,True,True,0,5.866236851343053,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025830,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-06"", ""S001-HYG-01""]",C,True,True,True,0,5.80978376239901,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025831,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-06"", ""S001-HYG-02""]",C,True,True,True,0,5.80978376239901,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025832,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-07"", ""S001-WAT-08""]",C,True,True,True,0,6.058249234020139,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025833,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-07"", ""S001-FOD-01""]",C,True,True,True,0,5.866236851343053,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025834,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-07"", ""S001-FOD-02""]",C,True,True,True,0,5.866236851343053,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025835,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-07"", ""S001-FOD-03""]",C,True,True,True,0,5.866236851343053,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025836,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-07"", ""S001-HYG-01""]",C,True,True,True,0,5.80978376239901,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025837,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-07"", ""S001-HYG-02""]",C,True,True,True,0,5.80978376239901,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025838,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-08"", ""S001-FOD-01""]",C,True,True,True,0,5.866236851343053,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025839,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-08"", ""S001-FOD-02""]",C,True,True,True,0,5.866236851343053,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025840,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-08"", ""S001-FOD-03""]",C,True,True,True,0,5.866236851343053,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025841,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-08"", ""S001-HYG-01""]",C,True,True,True,0,5.80978376239901,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025842,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-WAT-08"", ""S001-HYG-02""]",C,True,True,True,0,5.80978376239901,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025843,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-FOD-01"", ""S001-FOD-02""]",C,True,True,True,0,5.707647489243598,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025844,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-FOD-01"", ""S001-FOD-03""]",C,True,True,True,0,5.707647489243598,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025845,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-FOD-01"", ""S001-HYG-01""]",C,True,True,True,0,5.661880616389284,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025846,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-FOD-01"", ""S001-HYG-02""]",C,True,True,True,0,5.661880616389284,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025847,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-FOD-02"", ""S001-FOD-03""]",C,True,True,True,0,5.707647489243598,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025848,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-FOD-02"", ""S001-HYG-01""]",C,True,True,True,0,5.661880616389284,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025849,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-FOD-02"", ""S001-HYG-02""]",C,True,True,True,0,5.661880616389284,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025850,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-FOD-03"", ""S001-HYG-01""]",C,True,True,True,0,5.661880616389284,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025851,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-FOD-03"", ""S001-HYG-02""]",C,True,True,True,0,5.661880616389284,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025852,O01->S007->S009->S001->O01,S007>S009>S001,"[""S001-HYG-01"", ""S001-HYG-02""]",C,True,True,True,0,5.619652501052506,ROUTE_LEVEL_CANDIDATE,SK-00616
Q3V2-025853,O01->S007->S009->S005->O01,S007>S009>S005,"[""S005-MED-01""]",C,True,True,True,0,6.192500527178832,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025854,O01->S007->S009->S005->O01,S007>S009>S005,"[""S005-WAT-01""]",C,True,True,True,0,6.379868679431402,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025855,O01->S007->S009->S005->O01,S007>S009>S005,"[""S005-WAT-02""]",C,True,True,True,0,6.379868679431402,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025856,O01->S007->S009->S005->O01,S007>S009>S005,"[""S005-WAT-03""]",C,True,True,True,0,6.379868679431402,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025857,O01->S007->S009->S005->O01,S007>S009>S005,"[""S005-FOD-01""]",C,True,True,True,0,6.262622803690474,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025858,O01->S007->S009->S005->O01,S007>S009>S005,"[""S005-HYG-01""]",C,True,True,True,0,6.231192431594759,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025859,O01->S007->S009->S005->O01,S007>S009>S005,"[""S007-MED-01""]",C,True,True,True,0,6.178088548217632,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025860,O01->S007->S009->S005->O01,S007>S009>S005,"[""S007-WAT-01""]",C,True,True,True,0,6.245861193760695,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025861,O01->S007->S009->S005->O01,S007>S009>S005,"[""S007-WAT-02""]",C,True,True,True,0,6.245861193760695,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025862,O01->S007->S009->S005->O01,S007>S009>S005,"[""S007-FOD-01""]",C,True,True,True,0,6.204050642442742,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025863,O01->S007->S009->S005->O01,S007>S009>S005,"[""S007-HYG-01""]",C,True,True,True,0,6.1925771668392295,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025864,O01->S007->S009->S005->O01,S007>S009>S005,"[""S009-MED-01""]",C,True,True,True,0,6.187788456433868,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025865,O01->S007->S009->S005->O01,S007>S009>S005,"[""S009-WAT-01""]",C,True,True,True,0,6.339385759383099,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025866,O01->S007->S009->S005->O01,S007>S009>S005,"[""S009-FOD-01""]",C,True,True,True,0,6.24447751587071,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025867,O01->S007->S009->S005->O01,S007>S009>S005,"[""S007-MED-01"", ""S007-WAT-01""]",C,True,True,True,0,6.270657418985041,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025868,O01->S007->S009->S005->O01,S007>S009>S005,"[""S007-MED-01"", ""S007-WAT-02""]",C,True,True,True,0,6.270657418985041,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025869,O01->S007->S009->S005->O01,S007>S009>S005,"[""S007-MED-01"", ""S007-FOD-01""]",C,True,True,True,0,6.223629573728419,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025870,O01->S007->S009->S005->O01,S007>S009>S005,"[""S007-MED-01"", ""S007-HYG-01""]",C,True,True,True,0,6.210271929763999,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025871,O01->S007->S009->S005->O01,S007>S009>S005,"[""S007-WAT-01"", ""S007-WAT-02""]",C,True,True,True,0,6.38403784101039,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025872,O01->S007->S009->S005->O01,S007>S009>S005,"[""S007-WAT-01"", ""S007-FOD-01""]",C,True,True,True,0,6.317698315919294,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025873,O01->S007->S009->S005->O01,S007>S009>S005,"[""S007-WAT-01"", ""S007-HYG-01""]",C,True,True,True,0,6.298013793661725,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025874,O01->S007->S009->S005->O01,S007>S009>S005,"[""S007-WAT-02"", ""S007-FOD-01""]",C,True,True,True,0,6.317698315919294,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025875,O01->S007->S009->S005->O01,S007>S009>S005,"[""S007-WAT-02"", ""S007-HYG-01""]",C,True,True,True,0,6.298013793661725,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025876,O01->S007->S009->S005->O01,S007>S009>S005,"[""S007-FOD-01"", ""S007-HYG-01""]",C,True,True,True,0,6.245861193760695,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025877,O01->S007->S009->S005->O01,S007>S009>S005,"[""S009-MED-01"", ""S009-WAT-01""]",C,True,True,True,0,6.39665535486411,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025878,O01->S007->S009->S005->O01,S007>S009>S005,"[""S009-MED-01"", ""S009-FOD-01""]",C,True,True,True,0,6.288585745286884,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025879,O01->S007->S009->S005->O01,S007>S009>S005,"[""S005-MED-01"", ""S005-FOD-01""]",C,True,True,True,0,6.3171259305873315,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025880,O01->S007->S009->S005->O01,S007>S009>S005,"[""S005-MED-01"", ""S005-HYG-01""]",C,True,True,True,0,6.279843068259323,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025881,O01->S007->S009->S005->O01,S007>S009>S005,"[""S005-FOD-01"", ""S005-HYG-01""]",C,True,True,True,0,6.379868679431402,ROUTE_LEVEL_CANDIDATE,SK-00618
Q3V2-025882,O01->S007->S009->S011->O01,S007>S009>S011,"[""S007-MED-01""]",C,True,True,True,0,5.90534225344393,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025883,O01->S007->S009->S011->O01,S007>S009>S011,"[""S007-WAT-01""]",C,True,True,True,0,5.973114898986993,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025884,O01->S007->S009->S011->O01,S007>S009>S011,"[""S007-WAT-02""]",C,True,True,True,0,5.973114898986993,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025885,O01->S007->S009->S011->O01,S007>S009>S011,"[""S007-FOD-01""]",C,True,True,True,0,5.93130434766904,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025886,O01->S007->S009->S011->O01,S007>S009>S011,"[""S007-HYG-01""]",C,True,True,True,0,5.9198308720655275,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025887,O01->S007->S009->S011->O01,S007>S009>S011,"[""S009-MED-01""]",C,True,True,True,0,5.915042161660166,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025888,O01->S007->S009->S011->O01,S007>S009>S011,"[""S009-WAT-01""]",C,True,True,True,0,6.066639464609397,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025889,O01->S007->S009->S011->O01,S007>S009>S011,"[""S009-FOD-01""]",C,True,True,True,0,5.971731221097008,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025890,O01->S007->S009->S011->O01,S007>S009>S011,"[""S011-MED-01""]",C,True,True,True,0,5.9212409123201315,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025891,O01->S007->S009->S011->O01,S007>S009>S011,"[""S011-WAT-01""]",C,True,True,True,0,6.125810998407021,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025892,O01->S007->S009->S011->O01,S007>S009>S011,"[""S011-FOD-01""]",C,True,True,True,0,5.997386419849772,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025893,O01->S007->S009->S011->O01,S007>S009>S011,"[""S007-MED-01"", ""S007-WAT-01""]",C,True,True,True,0,5.997911124211339,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025894,O01->S007->S009->S011->O01,S007>S009>S011,"[""S007-MED-01"", ""S007-WAT-02""]",C,True,True,True,0,5.997911124211339,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025895,O01->S007->S009->S011->O01,S007>S009>S011,"[""S007-MED-01"", ""S007-FOD-01""]",C,True,True,True,0,5.950883278954717,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025896,O01->S007->S009->S011->O01,S007>S009>S011,"[""S007-MED-01"", ""S007-HYG-01""]",C,True,True,True,0,5.937525634990297,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025897,O01->S007->S009->S011->O01,S007>S009>S011,"[""S007-WAT-01"", ""S007-WAT-02""]",C,True,True,True,0,6.111291546236688,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025898,O01->S007->S009->S011->O01,S007>S009>S011,"[""S007-WAT-01"", ""S007-FOD-01""]",C,True,True,True,0,6.044952021145592,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025899,O01->S007->S009->S011->O01,S007>S009>S011,"[""S007-WAT-01"", ""S007-HYG-01""]",C,True,True,True,0,6.025267498888023,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025900,O01->S007->S009->S011->O01,S007>S009>S011,"[""S007-WAT-02"", ""S007-FOD-01""]",C,True,True,True,0,6.044952021145592,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025901,O01->S007->S009->S011->O01,S007>S009>S011,"[""S007-WAT-02"", ""S007-HYG-01""]",C,True,True,True,0,6.025267498888023,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025902,O01->S007->S009->S011->O01,S007>S009>S011,"[""S007-FOD-01"", ""S007-HYG-01""]",C,True,True,True,0,5.973114898986993,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025903,O01->S007->S009->S011->O01,S007>S009>S011,"[""S009-MED-01"", ""S009-WAT-01""]",C,True,True,True,0,6.123909060090408,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025904,O01->S007->S009->S011->O01,S007>S009>S011,"[""S009-MED-01"", ""S009-FOD-01""]",C,True,True,True,0,6.015839450513182,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025905,O01->S007->S009->S011->O01,S007>S009>S011,"[""S009-WAT-01"", ""S009-FOD-01""]",C,True,True,True,0,6.233772397596453,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025906,O01->S007->S009->S011->O01,S007>S009>S011,"[""S011-MED-01"", ""S011-WAT-01""]",C,True,True,True,0,6.203551726628405,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025907,O01->S007->S009->S011->O01,S007>S009>S011,"[""S011-MED-01"", ""S011-FOD-01""]",C,True,True,True,0,6.056987143604405,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025908,O01->S007->S009->S011->O01,S007>S009>S011,"[""S011-WAT-01"", ""S011-FOD-01""]",C,True,True,True,0,6.352986103789029,ROUTE_LEVEL_CANDIDATE,SK-00622
Q3V2-025909,O01->S007->S009->S013->O01,S007>S009>S013,"[""S007-MED-01""]",C,True,True,True,0,6.194919113600974,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025910,O01->S007->S009->S013->O01,S007>S009>S013,"[""S007-WAT-01""]",C,True,True,True,0,6.262691759144038,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025911,O01->S007->S009->S013->O01,S007>S009>S013,"[""S007-WAT-02""]",C,True,True,True,0,6.262691759144038,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025912,O01->S007->S009->S013->O01,S007>S009>S013,"[""S007-FOD-01""]",C,True,True,True,0,6.220881207826085,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025913,O01->S007->S009->S013->O01,S007>S009>S013,"[""S007-HYG-01""]",C,True,True,True,0,6.209407732222571,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025914,O01->S007->S009->S013->O01,S007>S009>S013,"[""S009-MED-01""]",C,True,True,True,0,6.2046190218172095,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025915,O01->S007->S009->S013->O01,S007>S009>S013,"[""S009-WAT-01""]",C,True,True,True,0,6.356216324766441,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025916,O01->S007->S009->S013->O01,S007>S009>S013,"[""S009-FOD-01""]",C,True,True,True,0,6.261308081254052,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025917,O01->S007->S009->S013->O01,S007>S009>S013,"[""S013-MED-01""]",C,True,True,True,0,6.210122338187653,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025918,O01->S007->S009->S013->O01,S007>S009>S013,"[""S013-FOD-01""]",C,True,True,True,0,6.282771755303985,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025919,O01->S007->S009->S013->O01,S007>S009>S013,"[""S007-MED-01"", ""S007-WAT-01""]",C,True,True,True,0,6.287487984368383,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025920,O01->S007->S009->S013->O01,S007>S009>S013,"[""S007-MED-01"", ""S007-WAT-02""]",C,True,True,True,0,6.287487984368383,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025921,O01->S007->S009->S013->O01,S007>S009>S013,"[""S007-MED-01"", ""S007-FOD-01""]",C,True,True,True,0,6.240460139111762,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025922,O01->S007->S009->S013->O01,S007>S009>S013,"[""S007-MED-01"", ""S007-HYG-01""]",C,True,True,True,0,6.22710249514734,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025923,O01->S007->S009->S013->O01,S007>S009>S013,"[""S007-WAT-01"", ""S007-FOD-01""]",C,True,True,True,0,6.334528881302636,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025924,O01->S007->S009->S013->O01,S007>S009>S013,"[""S007-WAT-01"", ""S007-HYG-01""]",C,True,True,True,0,6.314844359045067,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025925,O01->S007->S009->S013->O01,S007>S009>S013,"[""S007-WAT-02"", ""S007-FOD-01""]",C,True,True,True,0,6.334528881302636,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025926,O01->S007->S009->S013->O01,S007>S009>S013,"[""S007-WAT-02"", ""S007-HYG-01""]",C,True,True,True,0,6.314844359045067,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025927,O01->S007->S009->S013->O01,S007>S009>S013,"[""S007-FOD-01"", ""S007-HYG-01""]",C,True,True,True,0,6.262691759144038,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025928,O01->S007->S009->S013->O01,S007>S009>S013,"[""S009-MED-01"", ""S009-FOD-01""]",C,True,True,True,0,6.305416310670226,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025929,O01->S007->S009->S013->O01,S007>S009>S013,"[""S013-MED-01"", ""S013-FOD-01""]",C,True,True,True,0,6.339296845400063,ROUTE_LEVEL_CANDIDATE,SK-00623
Q3V2-025930,O01->S007->S010->S001->O01,S007>S010>S001,"[""S001-MED-01""]",C,True,True,True,0,6.316771153929841,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025931,O01->S007->S010->S001->O01,S007>S010>S001,"[""S001-MED-02""]",C,True,True,True,0,6.316771153929841,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025932,O01->S007->S010->S001->O01,S007>S010>S001,"[""S001-FOD-01""]",C,True,True,True,0,6.39659008869301,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025933,O01->S007->S010->S001->O01,S007>S010>S001,"[""S001-FOD-02""]",C,True,True,True,0,6.39659008869301,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025934,O01->S007->S010->S001->O01,S007>S010>S001,"[""S001-FOD-03""]",C,True,True,True,0,6.39659008869301,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025935,O01->S007->S010->S001->O01,S007>S010>S001,"[""S001-HYG-01""]",C,True,True,True,0,6.360622013247188,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025936,O01->S007->S010->S001->O01,S007>S010>S001,"[""S001-HYG-02""]",C,True,True,True,0,6.360622013247188,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025937,O01->S007->S010->S001->O01,S007>S010>S001,"[""S007-MED-01""]",C,True,True,True,0,6.300014594187852,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025938,O01->S007->S010->S001->O01,S007>S010>S001,"[""S007-WAT-01""]",C,True,True,True,0,6.367787239730915,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025939,O01->S007->S010->S001->O01,S007>S010>S001,"[""S007-WAT-02""]",C,True,True,True,0,6.367787239730915,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025940,O01->S007->S010->S001->O01,S007>S010>S001,"[""S007-FOD-01""]",C,True,True,True,0,6.325976688412963,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025941,O01->S007->S010->S001->O01,S007>S010>S001,"[""S007-HYG-01""]",C,True,True,True,0,6.314503212809449,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025942,O01->S007->S010->S001->O01,S007>S010>S001,"[""S010-MED-01""]",C,True,True,True,0,6.3113901770513845,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025943,O01->S007->S010->S001->O01,S007>S010>S001,"[""S010-FOD-01""]",C,True,True,True,0,6.374420849715699,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025944,O01->S007->S010->S001->O01,S007>S010>S001,"[""S007-MED-01"", ""S007-WAT-01""]",C,True,True,True,0,6.392583464955261,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025945,O01->S007->S010->S001->O01,S007>S010>S001,"[""S007-MED-01"", ""S007-WAT-02""]",C,True,True,True,0,6.392583464955261,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025946,O01->S007->S010->S001->O01,S007>S010>S001,"[""S007-MED-01"", ""S007-FOD-01""]",C,True,True,True,0,6.34555561969864,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025947,O01->S007->S010->S001->O01,S007>S010>S001,"[""S007-MED-01"", ""S007-HYG-01""]",C,True,True,True,0,6.332197975734219,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025948,O01->S007->S010->S001->O01,S007>S010>S001,"[""S007-FOD-01"", ""S007-HYG-01""]",C,True,True,True,0,6.367787239730915,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025949,O01->S007->S010->S001->O01,S007>S010>S001,"[""S001-MED-01"", ""S001-MED-02""]",C,True,True,True,0,6.360622013247188,ROUTE_LEVEL_CANDIDATE,SK-00626
Q3V2-025950,O01->S007->S010->S013->O01,S007>S010>S013,"[""S007-MED-01""]",C,True,True,True,0,6.142355020473642,ROUTE_LEVEL_CANDIDATE,SK-00633
Q3V2-025951,O01->S007->S010->S013->O01,S007>S010>S013,"[""S007-WAT-01""]",C,True,True,True,0,6.210127666016705,ROUTE_LEVEL_CANDIDATE,SK-00633
Q3V2-025952,O01->S007->S010->S013->O01,S007>S010>S013,"[""S007-WAT-02""]",C,True,True,True,0,6.210127666016705,ROUTE_LEVEL_CANDIDATE,SK-00633
Q3V2-025953,O01->S007->S010->S013->O01,S007>S010>S013,"[""S007-FOD-01""]",C,True,True,True,0,6.168317114698752,ROUTE_LEVEL_CANDIDATE,SK-00633
Q3V2-025954,O01->S007->S010->S013->O01,S007>S010>S013,"[""S007-HYG-01""]",C,True,True,True,0,6.156843639095239,ROUTE_LEVEL_CANDIDATE,SK-00633
Q3V2-025955,O01->S007->S010->S013->O01,S007>S010>S013,"[""S010-MED-01""]",C,True,True,True,0,6.153730603337174,ROUTE_LEVEL_CANDIDATE,SK-00633
Q3V2-025956,O01->S007->S010->S013->O01,S007>S010>S013,"[""S010-WAT-01""]",C,True,True,True,0,6.323234059705636,ROUTE_LEVEL_CANDIDATE,SK-00633
